Press [Pa],Temp [degK],Density [kg/m^3],Specific Enthalpy [J/kg]
2452135.691810499,182.6757928924979,48.77922290311345,174894.96443809354
3812409.334980929,517.3773402239497,24.431511424442917,537744.5679722978
3989272.485235605,118.73957654694925,577.2553306573524,-26944.97932098684
563846.6691261368,347.9557770720039,5.456057005272363,360432.1324083552
3574886.6192074767,206.1983175416184,62.386332643689926,197156.1129806161
2216099.745513239,138.502395526937,66.04884407293599,119479.41894443874
2958437.690008663,498.5666018281878,19.75133295903883,517823.6568229049
1375911.6719503684,248.13060720535827,18.885589162882795,253034.52152667992
1289112.0972372396,470.28544651214713,9.189872883876005,488462.3238864858
3459978.4394143326,387.1678606965261,29.817781981367897,398355.92304120015
1176416.2018782373,162.36414229534284,25.789977693828565,159805.7222096884
1211257.5833350436,313.81594140097843,13.01293839946194,323393.43175521493
1017455.7025716826,129.6408880457421,29.321183749806696,122846.61058895457
567429.2175450646,303.7568079987786,6.298845175312794,314109.4076733549
121010.3278498006,173.97326977870858,2.3536358699262574,179691.89420724317
842857.7996636988,484.22172869747527,5.845278887876816,503439.36848738784
3956076.25139505,249.02674634345277,54.994601684968046,245863.9515191885
393880.96651725675,124.95899034295252,11.071387803312236,124996.44216511074
2324138.0409299,345.38317792293105,22.60128090819361,355045.8557580454
1633720.5709332938,246.129471453483,22.66292547649816,250036.9998644581
1651664.2629732578,495.39934568798697,11.158513583324128,514939.0311306511
488145.0955537221,248.42746182386156,6.646402885040295,256224.98082866138
1089554.3726000981,217.07787759534295,17.19422728438595,220645.11509753813
2621335.8258675234,244.89953174462818,36.832426855982504,245454.35894463756
2908438.159380195,450.93584563228734,21.49420037303202,466973.21455348004
2434827.6470322134,434.3667512159878,18.72383230635628,449638.84588476166
3940951.141587859,520.6404698008594,25.081983810120573,541224.1109100201
2760151.2500107884,383.1592286675615,24.0945558148044,394810.8588263455
3437099.522154777,265.6633835533595,44.27260790484407,266153.9081479417
1825174.6828961319,238.39335792929126,26.251320905691177,240975.9721773692
2157215.195128688,296.84282354782056,24.569301557566053,303355.1934787372
3825523.1518487977,381.65065551135297,33.421755786096966,392040.7214373754
335904.4869467855,174.71406421229005,6.554740482582442,179124.53426573606
3389054.682472305,245.98638978579237,47.62874990614484,244186.84774940726
618446.8547115895,406.2641971448856,5.119607722890495,421484.81414609234
2886908.0910412357,445.0788315883433,21.621466664954657,460739.31456413085
631908.8063354663,271.7141837137671,7.858140125992541,280298.4199317519
3306695.03437398,415.560161163795,26.514690293990018,428911.33256071643
3253877.8617494493,273.6385289855606,40.53481745841378,275493.610504416
2497369.818295452,271.2806192066671,31.334773259739222,274857.6097195758
3163324.746745454,87.89702822300086,765.85363496737,-98414.07494909133
3794072.6125039,404.7659215002212,31.199546649883075,416927.8535681602
726134.9999292793,272.2227790521764,9.016312357520388,280580.1518347805
471871.7083610168,91.39056878411765,738.0498468750502,-92477.7090490525
601456.3820933927,426.13429151010115,4.746031791209554,442365.10313195485
2124481.2877554316,352.9812420251078,20.208678090105423,363435.3517467761
2476295.888386703,371.0075297716208,22.36163099272178,382175.58470533765
837441.9168593574,455.1269473512485,6.180407668704253,472710.5493805997
3237474.9185851626,145.6203716070039,97.62411764303151,117495.47089791272
1279913.6443568256,86.84334642804976,764.5914650863516,-101696.96620744896
1609166.4535994425,447.3904579542266,12.047602077842802,464030.5002798541
1769759.9299568594,326.5854854796105,18.246653553200943,335908.1636331208
892500.293116353,338.7850042538403,8.869479827904534,350287.48262107954
2087790.2615368613,307.7886888303605,22.890908721258405,315250.36104815017
2244678.859373902,507.43100027591163,14.767161111508656,527541.2014469125
2093281.358488773,422.7094188046208,16.56787778130745,437517.9595577526
1184416.5910693898,235.84377166913447,17.128940714710737,240480.72481951385
1597281.3241482605,317.70336438386505,16.94477790732314,326777.3390927336
2549998.177146407,479.8741417008026,17.722935808869916,498022.95377653977
1740200.707769405,79.62707066958143,800.0562293368375,-116255.56960037535
2674192.958819077,377.8132855075139,23.68928929850902,389201.06769733736
3900789.5462584393,529.5922560723682,24.40879319375977,550870.5330970936
170743.0675185226,313.24255100470236,1.8367551255731902,324845.23987936025
2493378.4447954367,503.1654360635684,16.525779737597414,522902.27190822153
555477.0099160444,101.77840568761604,20.735550423715868,95386.43249446836
3734946.563763552,446.6070876795799,27.782258131547547,461844.82109501254
557627.9169749946,147.33962398764737,13.207708430063743,148012.17304782174
1343332.4424567802,431.1518758554854,10.449371961785555,447050.9288979713
1359002.6472083533,171.31597986822646,28.170112985969613,168699.40887703875
1820934.0487641187,500.7650099911255,12.16118254375385,520582.9960766417
336121.8415713612,431.3002363782582,2.6227692437339707,448007.98294041643
958997.3440329263,417.63284869237623,7.713134142279198,433116.04557591875
3413565.9584256415,412.57681918092817,27.563358792221223,425630.1976195
3524804.1434309254,160.1573231793006,89.76388004690764,137303.47430095053
735627.720771904,451.7940853914505,5.471273634026297,469263.50369019835
1305106.447675993,296.05046215863445,14.88901342932732,304376.7900438684
1624401.1707651862,453.30931284447854,12.000947684127567,470288.82274272863
815670.5796962662,400.75881756844734,6.841586711196318,415505.38732757804
2715916.2348666033,264.5067184820744,35.057324125031165,266845.0325995995
2745942.2928798823,448.5382778929515,20.41621753132547,464516.63562485046
1506067.5688133775,150.3619259718625,37.079296661724776,142953.0099019133
418950.89869041234,420.426138571407,3.3529434831431577,436529.8331331546
1648615.281246765,278.441010500119,20.06388083627197,284786.8415971448
2599156.6727900673,336.5094281278265,25.956176929400858,345129.23206925066
3453863.1073037605,524.6072303849687,21.86109616004118,545602.6217354003
2983595.9961289815,374.4442651892864,26.651734216321216,385242.3755330382
3369836.809927445,307.8338928945899,36.943666759697436,312783.2220062781
1514978.2271768926,380.2765889541082,13.373493741675503,393160.5916094985
962928.0433599838,153.50663039319346,22.31131460767459,151424.7908988528
979502.5449717708,258.4523856609271,12.847565642256411,265292.7733871843
2691650.6638865825,422.5276318823136,21.267612612489206,436844.428203236
970872.1117758204,206.94384845875982,16.09630022508209,210231.066378651
904786.0088020301,508.7065679274782,5.97052080965778,529360.5052579339
2915099.8724344983,218.56494289722644,46.84853305415683,214635.57005911632
2704901.3036903604,433.42981634296166,20.825261593718302,448446.9133014425
345994.7301306344,461.44705898181087,2.5230244129755803,479679.34604184795
2958563.1923478297,315.5324400385196,31.59809391437328,321922.65442006255
1510142.796628326,387.0565676285529,13.093972345986181,400329.3147064424
2654176.5599718634,214.21746203931104,43.52856107913016,210754.10458991307
2981788.689677695,302.9436553361945,33.254059084665464,308224.97812064266
857991.3249162694,453.05758122024804,6.360618361001806,470514.72463815694
809318.8436798849,107.61920535048381,29.590717179341567,97882.30365850976
3034949.4804444485,509.95917070347423,19.800147641550577,529995.6638657684
1409830.3192085023,335.8492006847649,14.128186271544159,346344.08438991086
3475774.493802008,296.492542475091,39.67796941392013,300159.6506211211
2067739.170811258,92.60310683646725,738.3369343067149,-89148.67933314922
2558058.6462633777,396.359121438434,21.582690113411815,409095.24194547744
1099909.196565992,337.6397732679655,10.966126646494287,348743.08921263914
2861576.516743967,160.20141966494344,69.96558253474676,143367.73064860265
985898.1653150828,135.8489374316913,26.61252875476338,130720.1545923852
3885854.1205563466,303.47094171370213,43.25658314548729,306996.2637884278
1915724.1699658541,245.21566171702983,26.73941628862536,248117.97604072862
2642279.981753139,337.925295792784,26.270064746529627,346579.91383747023
2811379.318545554,328.00594333697927,28.82843353594714,335646.0727620731
4020308.378109565,298.78165079977816,45.51818914115638,301554.32820746227
2503402.014672836,369.0297137517838,22.72934638894476,380033.3698608569
2744240.111702456,284.3055687959113,32.7530775845028,288454.1555860201
1697795.0370725817,519.4461094827336,10.935100426874481,540531.659356121
2752849.0881715156,455.99187241815025,20.12841196385087,472457.13186315366
863293.5919688981,326.2720176302819,8.913522366921748,337178.6553132129
3598880.081577943,110.28343778730226,641.6721576569397,-48999.61859517598
3040546.6086817672,130.76004372212742,120.99700287266711,90949.59202017056
2682546.09962799,389.0852024393182,23.056891508100122,401216.7903896916
2225765.03029122,358.9574721482727,20.805403714035716,369657.9318962946
1283794.4528739827,170.24881806420768,26.728087742482142,168001.5382084615
2678258.071194813,359.4783276304839,24.972423771003182,369609.3980556182
1847515.0167794891,451.6640364926167,13.687756590598477,468404.2171797535
3215948.6218130034,519.5568799134755,20.575267673278006,540236.4568937054
3311121.161362442,482.834911510126,22.79831128850682,500852.7252268352
1220178.1965025056,389.3225385563162,10.525822988041483,403041.2086219173
2000491.9564204977,88.6019020892424,758.4194457963721,-97617.72924958958
2003675.7872059522,367.2174519598543,18.306659794877003,378731.96324157144
3465651.7037020265,503.65049034151355,22.852971508160255,523099.692435344
3333564.6149359075,241.92792787292188,47.7403506866362,239767.28441499092
516311.3897986087,461.47384020862734,3.7623745203838435,479602.45237702486
2974853.779005954,434.32990233100077,22.832147167533243,449214.1659632378
3275418.1502038236,215.54687928896357,53.79857719875303,209610.1139766299
2441940.004616203,456.1416045145688,17.871127159597155,472798.2652172152
2260358.353631133,311.0380845163011,24.512820556925252,318396.1789558915
999668.1306866122,205.14035834484247,16.739770027534455,208147.40487764418
24750.58383466868,368.1120228334943,0.22652483192346048,382265.76998144377
2378012.612076218,486.38865845481524,16.31614261133243,505044.47406275745
1070936.387538395,408.91942225970456,8.79524793219574,423838.87844853004
2509540.9995455565,89.84695902697081,754.0830064931826,-94736.83718541275
3577255.7321362467,245.8746906350953,50.3602754244257,243457.4441558557
979902.4089738731,340.9324067649011,9.67494010012676,352405.2844235952
3138402.5820949473,206.11798771876528,54.37971343732697,199127.75472580624
3559701.5215971656,184.93323225665227,72.03099900461761,170863.82387238735
2976934.715623348,321.8622053941001,31.133817167581256,328735.02730326005
2512373.9665260063,428.10139338495713,19.601350511934196,442917.04393522657
3699150.006468537,444.4480104688952,27.65589648448718,459553.2614322214
255934.07698429382,223.47607554716728,3.872038661404322,230865.0274076416
970723.1811778124,409.4707745096058,7.963903886801369,424514.3471463249
4078927.3943648166,325.70367694639106,42.06969310962048,331041.6015933041
1663952.9992215312,98.27057095250768,705.1614273311327,-76971.43706007766
850543.3706724234,165.75377946602987,17.93121449339873,166000.3639771791
2904836.2273977925,312.79998869999565,31.311946012809624,319065.151605901
3864072.2095610285,133.5158830111552,179.15024662050305,76468.99436184083
246905.67241527914,279.7843832466771,2.976013846975683,289769.3269760346
3320603.8221086585,226.43353780210487,51.403284290367495,222082.8459174093
3749797.7665321482,247.29317677085078,52.492446778469905,244526.04197022182
1593939.516795833,292.06326673418926,18.450547599476323,299484.3390182275
3706645.7705457252,133.05132752476055,166.0780491291242,79703.64682655958
1388056.2734947072,507.24321741364747,9.167761242515212,527633.8431905957
847517.9724955637,272.6713319106103,10.511106744994125,280728.1303450371
3970210.632754898,149.00845766905428,122.38130785623703,114045.95990345329
2653051.364799729,157.41257674920928,65.88009737057733,141446.46364430766
1505116.8981375939,340.16528411943506,14.885652148334012,350758.1635924248
2519515.784035024,216.45420391388137,40.73577330146369,213886.9932001831
1512578.877075841,123.46167621349883,50.46521102483434,107532.27916823678
54887.84766459815,347.37491594374677,0.5323319988368923,360615.06272741174
3611639.3065853985,280.73060699348616,43.77301077946447,282469.4650115048
2173101.8297519283,354.652568820343,20.56900123000549,365146.3122424397
572566.830923875,341.6351278640765,5.6437902038533165,353797.2753850122
91985.57431192369,214.25101656305344,1.4487045169378112,221902.79132665243
244644.68225321634,407.6498388442192,2.0205439929169917,423305.8362072387
2104855.3353057774,199.16626412160332,37.2739458162429,196110.61007454246
464894.39796229114,237.95008709465822,6.613573727248451,245280.76481728407
523436.2746798466,232.53434781635912,7.629037485980056,239362.70616290643
3652223.9000462373,334.2481060937671,36.670811750604045,341035.4027243642
3190121.9976742966,247.64400033211854,44.432926766945066,246691.57623898648
176482.38782035548,141.95063134620244,4.240335131997143,145595.88782752113
2975041.11174658,118.72863382504829,557.0813790714227,-24711.33571106901
3594285.7236159816,430.07025072921437,27.798554702752128,444221.58860485157
2223485.2232671897,110.14478923270644,629.0883727498232,-48684.64491352348
1058500.6137507365,392.2062264934673,9.067325436932435,406255.18569666403
3675668.9293591594,347.64824354817904,35.40765821009111,355524.6692264052
3503046.6507457024,458.5789329121681,25.390593658995034,474799.3580406109
3737604.796050452,324.3520944609139,38.73913013501447,330133.0820861698
3378710.2972782147,144.65445266905732,105.13821068515193,113929.01586873487
101019.26138350979,440.61710102559994,0.7721859612384802,457964.8857852627
3007612.779417448,433.5520763381375,23.12278232888192,448361.01301988756
1902950.0187422663,352.43354636323954,18.13790611917817,363168.2509371792
261445.02602033335,119.20601175311134,7.625276703494207,120307.17341429096
3574889.8328253357,165.30608355645313,86.30705460065077,144350.13749265697
259980.14279949723,281.41783439332517,3.1154191806100875,291441.8461251111
889411.0280390861,350.73891592563336,8.533546564798069,362859.2065053632
3823688.225734211,290.1241317636536,44.70546403170161,292392.75281650474
867586.7651643545,272.5173189064708,10.767155107969975,280511.65928496484
1781036.0287529866,263.51014182218563,22.98832013999484,268377.64515386947
3476595.6378212953,373.2120217136473,31.117873134064112,383348.0491871041
2874924.5239385003,217.4217731011533,46.468166731642576,213488.50485700625
3944146.9103320837,167.68915562793853,94.62323289124049,144724.64390491342
826209.1262011299,192.32127395242532,14.776108201738792,195153.4022092699
2521634.407525269,379.8361007980734,22.225335356568223,391532.44360871613
168955.9359662903,528.5718276492114,1.0762123473637624,550683.0345107896
2040283.0183976316,351.8909488127424,19.47271131135602,362395.0544007798
2368445.832153229,525.7892546792369,15.027170745862021,547128.722280061
2843772.5566216516,475.6426821306115,19.918011842052668,493372.25773467415
2827805.4218302295,312.42365917689915,30.52121740988291,318803.1937487906
511566.3420442788,462.3531581893687,3.720757604019409,480531.722589605
715893.4012993724,120.99299526347494,21.77519809968358,116313.44898435028
2063508.5459862596,359.25272339352205,19.279143919585685,370191.098742815
398211.93685924803,206.6699448645751,6.5408151058725466,212587.53810395807
1703047.4656936405,385.70209248734363,14.811329465200016,398682.5121670956
3871815.4337007995,242.6997778333411,55.44849898032194,238872.13444979553
804328.7296651341,338.3880310738018,8.003420721323947,350014.4290701129
2565570.453388885,236.08902190265223,37.551128861495386,235827.44609267282
1342465.256627014,237.04202211186066,19.340114377738352,241207.28206847294
1721989.970669587,448.59700670296684,12.851876531227454,465233.9140378897
2221498.2349135713,387.5978204910582,19.195571930761606,400123.9149805185
821595.8726353877,103.07369839389088,32.40382217774371,91230.82140424504
349034.9407070688,383.0544112012291,3.0674785295528424,397457.9435109109
399975.9110758757,469.2596566809043,2.8674409532796235,487874.53591669473
3292313.703703594,463.461911148465,23.62880833533474,480135.7270156417
4069991.6106766914,210.54752740249438,69.67248627471572,200145.74203516616
189109.6727149955,428.21385194005495,1.487010496612424,444892.7090722621
2072222.3257414317,243.9692025705467,29.1202496632529,246237.40580165325
1815982.1527007034,322.85412943351344,18.9462581710934,331855.4965037509
3429859.336391063,491.2764031955477,23.194769842315512,509845.97713266354
4109619.961164781,93.64908396988278,741.2314986724192,-85953.18693020049
1975397.9678956128,80.99617702905476,794.4659215359644,-113308.67352643679
1979648.3013912404,416.0745825909845,15.928058388426324,430576.64395885414
609682.0224379221,467.6672360276668,4.382243227302642,486075.2824644938
1361438.8386291445,264.08420887346387,17.4962583184489,270184.48236120597
1454492.118211179,89.33493318494885,752.7433756636905,-96375.63484649255
1546233.37275584,176.98438622525714,31.045223204602937,173932.7256635772
3174480.2769627636,89.98803695075753,755.7926603842809,-94078.78751838263
3086794.846803212,436.97082262504546,23.53574084474954,451955.06813402113
72949.92832620538,165.08181640355377,1.4934775629691752,170710.67066665017
250219.43134339643,108.99505432800231,8.047131192329587,109264.08377957244
811044.5791037191,94.27344716680943,723.7171645836092,-86074.95995666039
2355597.8762193164,78.50126914143738,806.701090019512,-118110.51482005959
2015905.3923242833,97.7502051693109,710.0452382808285,-78026.56687952507
3091570.1517614294,426.81275467370074,24.14243927805512,441105.72105438646
408112.45538047864,398.3301933651984,3.4481087480380235,413381.08008151193
3804768.620961529,326.98543264754505,39.093648859580476,332891.6236787691
2265497.6673121224,136.65005662572872,69.70298289134351,116010.03950160557
3718473.489218751,171.16493403015488,85.23663930584247,151453.9871830354
1879495.3040519597,273.86443929109805,23.2948362348492,279276.9935145667
2150746.2890920388,355.71120384867476,20.29601312303494,366304.39315180894
1985212.7033047501,332.57015200389606,20.08407229453505,341912.7675972778
1259119.9674004165,239.87735574569143,17.897132700823587,244552.2734383887
3848721.9447513674,85.65214261445243,778.5377465569873,-102595.24481978304
3252218.7893338543,331.09836331588417,33.00305098488142,338257.4571798591
3086587.3791956375,130.62877149228888,124.89597165535913,89463.15635421897
1588421.8902387058,518.3752355193706,10.256563332657825,539421.9564609943
1430384.1861890291,431.2150277629514,11.121459642901648,447049.96260517515
3338108.0224865163,329.0971821589959,34.08782145407347,335951.50488822506
2287043.352980068,99.90180784951372,699.0483987728111,-73176.14715370371
2637294.3612880884,355.7274877604806,24.86076866188268,365653.02488417603
753201.0130262229,373.64918164037533,6.780764800780018,387107.65599791484
1274187.3640870543,464.61224931480115,9.195498089012032,482465.7390649533
3525460.1480701244,103.11175730910617,687.3351765489886,-65742.65874256614
2711857.780995405,390.1322887289761,23.242663516651945,402302.8942823963
902299.0220747726,478.2121346499023,6.334896610406978,497053.327774627
1424608.1762437813,371.89494896062126,12.866614815247159,384416.50421356567
964304.2501409122,238.0801638238015,13.77771970217767,243656.9405268843
837175.5506186995,221.62844380309264,12.876668511932195,226574.7247258099
767490.9705845203,480.843192659887,5.361701372600793,499903.2935415483
2632946.047701607,423.2789845653629,20.770640955993937,437691.0325028089
2499698.728266605,78.68240735641348,806.2624854363032,-117642.84871595325
780872.7531870679,86.75923005012402,763.2738266546552,-102157.37162897208
2456866.044455955,183.83380330922972,48.48117050354504,176254.67541991125
2029101.0702029562,153.08235775983314,50.48190643411447,141493.78584362208
2239779.5823412775,274.9457173061899,27.67652570555909,279514.6669865451
2285878.7844996382,511.485316129934,14.91584724197652,531857.403695946
1105111.5847940354,223.0614502985702,16.943262928388393,227032.14666723178
3291434.8464589203,217.22206304010558,53.56182587670476,211501.77079735277
1646024.292096107,347.58656862318696,15.920325841780407,358401.8863139805
2411086.2478802754,271.9788750379596,30.15949216108226,275845.51658946666
193215.89544886,136.0548426674249,4.858482421967508,139182.76676976326
929732.2678686467,388.59748195121483,8.041758253491196,402600.64064524526
3293660.2794667995,122.73731132894738,507.7498354286209,-10665.456537634855
3921237.692244148,126.17905008526901,471.8796233052366,899.8114486831832
463401.0771170677,471.6915558882363,3.304180280874311,490402.00249073555
2397993.902990855,407.01507327213324,19.702503594205293,420586.6088349991
3514599.796993071,528.406020450023,22.079006382185845,549672.9869129163
265441.76315731806,235.45777362160715,3.809061492520186,243376.81051512063
2813564.599878869,441.6415048751406,21.244507490139647,457122.1055509977
560249.2183126378,384.3697813645732,4.904267992363507,398585.7898897978
1545395.0779310113,280.01275416908027,18.691200693940203,286728.300730306
2236994.1375211673,84.48689423423258,779.0523629331342,-105997.8451585148
789551.220303657,459.64239452037947,5.7705470185670675,477503.5482759351
702644.1528278575,422.1037630402542,5.595796201736482,438043.35586486576
3428401.5253805057,277.50992128101615,42.0697914465198,279342.9715628898
775152.201819433,347.3075809319804,7.512850382142511,359427.65180935786
1767760.7497985964,280.884809181308,21.3244423262005,287110.13669445814
1567962.0768055338,206.60122641960544,26.33253225709146,207077.44292031674
1091203.8031689178,358.70309199815654,10.230666110061211,370946.55936871143
2709706.51807671,115.05459986430179,592.0580028905064,-35657.4034070991
2147499.7959090327,471.339711929488,15.222806843796798,489128.80006283853
483613.98607931694,184.07103260488992,8.978517214980371,188188.36129631012
2181135.6489648884,362.2652136257489,20.199004716210695,373238.25147344783
559356.3193410558,113.1349107907626,18.117835298588304,109236.54759942606
983947.677100433,272.54699824114914,12.215732376812644,280231.9327114636
3826129.673655209,476.0406863476192,26.666553118193054,493350.8899416566
3991748.125289958,420.4176785002111,31.549131210411783,433575.4896161492
3374232.671518496,178.21157107553802,71.64380664291295,163379.54898205004
2619263.079274317,292.70589439559683,30.29488649243247,297875.4795981794
3175513.7934033554,527.9154636145777,19.996847262117683,549219.1125221204
2252121.965344826,336.4468860447272,22.505655444871802,345614.08011333796
3569173.367521595,124.97310475572482,475.8240458243906,-1822.829016017129
1247048.4669722216,308.6709902190696,13.626934049403173,317878.3400543094
3476211.235539796,179.42369434754056,73.33119410411025,164275.9703245539
2385702.4869588786,102.67175686616133,682.8783474919396,-66887.3689936653
3423150.8969827667,357.74718260238234,32.021252780583765,366770.9528244619
1016564.1100251143,114.3995450120247,35.25837462554289,103204.04665935674
2696860.0115512465,404.8912399299455,22.254228949196527,418051.41197500157
2517065.8594958214,82.08228927906282,791.0149256341151,-110733.85137053988
154299.05847414007,91.85243190913394,5.892676942433808,92001.77505842068
1481483.7414251133,401.4032508822137,12.38136383287014,415513.6496868501
2017662.1866623769,522.2605803930671,12.907588417292024,543446.3153448509
4047570.73978053,349.6733539301007,38.71969093390591,357204.911708999
334384.82360558625,217.0667676527563,5.217024922887396,223818.28036002812
3565857.0610760073,475.98234189676515,24.882831924218163,493404.06132066366
634698.2716632913,386.73564477291677,5.520744279382401,400979.8990304576
3608578.564092574,286.4742392938176,42.7716397074976,288835.2815499498
2950092.1175309513,124.64455827524034,146.8575391026319,73471.67774836854
1221118.562582312,274.9976008945055,15.034095717780257,282207.43623353174
3164646.9494166486,107.25757942040258,658.8368316950233,-56194.62381466901
2495966.4323705896,246.436812749225,34.79573481914199,247566.97017130983
3506984.636202512,278.30393048650524,42.90561596056823,280030.7767793647
3896720.703330052,168.4201474745517,92.5590098951024,146170.5562192543
1622557.3309135926,304.88600129137,17.962056096202126,313092.70793373283
4049739.01381774,330.87670830413424,41.074116441815605,336741.23830811324
3546545.2145751133,241.88276131644653,50.87869691414742,239008.300759593
3832162.946817687,428.9731593020345,29.688423278159842,442876.2630100025
2548665.2563103167,449.6887262969525,18.914936060021038,465865.0856750683
2343281.3729869793,328.09509673960144,24.03336056250069,336531.9230478222
2961465.767846773,345.6954489701284,28.738720770197318,354440.7001821943
313757.8012250391,442.72551261700244,2.3851432417779264,460018.77957353974
97146.8545838983,266.1580876489792,1.2304033881210432,275963.0851216638
448669.915044154,203.42612796073468,7.498376861853492,208923.1167285178
2825589.5108183385,88.37250130102484,762.4280672479546,-97628.16409722035
2150743.7286029686,185.78117226240704,41.495180554009536,180393.87130698963
3023636.5896470174,150.39127542909455,83.54573918893517,127696.9486034714
1390608.830267149,225.6397586185489,21.135590819149073,228690.14500281526
3139493.446895528,521.9136951646487,20.00154615309664,542784.7050866921
1524440.5049663526,185.15858279425788,28.993959873335427,183355.3715308045
3506631.4612159836,349.6190196072441,33.592353750871055,357891.38619992597
1402541.145489998,120.27258103429136,48.126880777461935,104700.73524732472
3571704.2842884655,466.74098880980273,25.422418926753213,483502.56518790434
100889.13871788364,230.97477790357595,1.473414520547082,239298.75910115303
2857086.5580009287,160.63631592750255,69.5327290029396,143999.71152960657
3716351.202029687,252.11366193645256,50.86336850385265,250114.28065833094
3741253.150861868,416.74609142926283,29.86419172956888,429829.9705069078
203337.35717408906,264.4556792152992,2.5935227669699366,273884.91074839956
2781348.608583372,294.88741449418444,31.921008660499936,299889.1801413875
3493865.261534975,318.87366548319915,36.8858735448921,324585.17976387125
1430237.6615483372,269.89795638455433,17.97087253539034,276211.80344727525
2331691.0633311146,206.95161316199,39.62929724317594,203897.3353996596
3554583.1861236393,241.03809496890364,51.206077071148485,238016.82895225668
1513647.518528077,149.1042610747719,37.71077234068713,141347.6035988742
350372.27488778543,287.6874480875405,4.107462485476903,297771.3051612865
481139.6007205973,432.3001701470272,3.7438031023744385,448940.93046929134
2200781.2798597566,386.6362627728034,19.065989811259982,399124.70356054144
757309.8339360736,130.34028813510218,21.059220039151878,126822.22622420288
3115438.2910249,342.831102427434,30.487661780449063,351132.4309016601
930104.668167337,456.36392689690564,6.843214119581975,473956.5611838569
693588.7380868606,112.22895532289073,23.253623859793446,105970.24619276801
3882324.539729941,107.40604703514572,663.3017311813162,-55912.35439865753
908691.5507335354,347.21437238797944,8.807963052242432,359124.9160099536
1684379.0586557805,173.39321454080545,34.850919231294576,168880.67178699025
3969573.6251451215,245.14459517144633,56.21464918371245,241367.46639017892
1718331.0178536584,261.17797504894423,22.382959994602174,266040.6110133734
1799277.975453819,265.07422408776614,23.079850692409842,270014.2719641037
659986.5564445251,331.13038700593296,6.7135903464610625,342639.70968971815
4009511.362212621,396.63224988745014,33.64194162520671,407986.9020583655
3640751.3114963216,202.88837209080742,64.97099372335578,192824.4833265329
1715452.325634181,466.57031156157524,12.306526651987001,484292.19798332284
2873756.0393825616,164.29818649074815,67.55229879029,148788.02323559596
4016643.9986245283,317.9662693389894,42.51211254418467,322675.0883022836
1775055.9399520878,119.03379540575088,67.71729805926725,95275.85334273537
350876.75410472706,491.7566829538906,2.400675846205458,511634.9544289235
2286624.4170419024,357.35907327886605,21.46982885542971,367872.79620424705
554296.584453176,81.64719721762418,787.3848087219868,-112913.0976101775
1881033.6722914688,387.44889793165237,16.276085660012185,400335.6682609995
2839174.605161203,446.5718045068076,21.195855975586614,462361.78611461667
1022756.5596787264,445.73696370217556,7.702533831676077,462681.75515562674
3232831.6452174983,184.97996540940312,64.76194574943479,172926.65099970493
660488.7939176556,291.47108244945196,7.647063056675014,301004.4530944494
2950607.8947530244,354.3802596614703,27.904579041086603,363782.38272323547
3654259.211284283,269.44887537320545,46.36145774282379,269804.9190263052
3994730.4968112553,247.3488362590238,55.98601866245106,243820.28579384572
1485939.3072394363,324.1203296215135,15.442819579346343,333792.006768506
3619664.5649633706,274.5983996130298,44.95799718477964,275637.01229350385
2249592.570477233,345.6844904787139,21.859437630970035,355478.51035136933
2345069.5575126624,474.866261853512,16.485719107912903,492783.12814646744
3936471.4464088753,492.0941216850642,26.518759836450435,510536.87994101096
697756.7039717303,440.987411925016,5.317994752735216,457908.9908682135
625155.986524528,434.7411267225614,4.83461695840212,451392.6091082365
3174964.745475558,310.7609051045166,34.45910277527738,316343.41554033087
3910582.0422807373,460.2705589088242,28.191588516666563,476394.90190756536
1388325.92942248,393.92992155199204,11.828967217574375,407718.90290532674
2787724.4907036317,364.2284926177848,25.636337146415745,374548.41656006064
216017.23457020056,223.7011814681515,3.2630373569267976,231259.59332589852
3922554.8625806416,148.54246163724162,121.29111285321584,113789.80202237485
3777973.293392943,292.14721636893387,43.83428668716362,294729.88184425957
259377.26326054055,376.3281664971573,2.3208813886364643,390535.2129905792
1887843.7252626505,503.5538262857691,12.53441661482389,523529.0027464161
3144588.5310673704,304.31726762889434,34.901515742423875,309392.1508343201
3864246.8910311204,366.82060652666405,35.17501305255975,376004.70126243134
2675892.2864728696,462.451740553428,19.295324503926242,479386.39575700735
3865213.259548962,440.09737518056625,29.168922299911472,454785.0156761075
3174591.2649475355,304.11574068053005,35.259588161998636,309112.765510294
1725560.2390264052,303.3511516526768,19.204205911763584,311243.1821314031
3522997.907172423,298.51926836157725,39.92217277958387,302285.64944921667
2370398.329751227,432.2467797467277,18.32336255978012,447431.873438865
4128103.3430758985,313.39313245052017,44.3741315327213,317455.98976083903
3677619.9874019246,187.21305181161256,73.36306804138535,173070.19299009792
404470.87100632244,146.40184370819958,9.551434968962912,148332.06919517004
1844583.2084149977,355.8078573666644,17.412611027408104,366833.012819496
2500787.560024232,289.1537008210405,29.299062186351037,294289.5839199028
2109663.09023607,136.09170924858813,64.14609179383635,117309.66709463956
2790634.8967755483,527.3256143201625,17.6221568595577,548673.3102202804
264208.4805236691,325.56776463394,2.7342288219488573,337523.64486114855
3284004.0395474453,179.70908866611103,68.66108201184295,165914.97790540897
3218305.091063167,468.2320393501004,22.866501333365292,485273.916282743
